,product,sales,date,region
5694,magenta morsel,1462.5,2019-12-31,east
5695,magenta morsel,1452.5,2019-12-31,west
5696,chartreuse morsel,1767.0,2019-12-31,north
5697,chartreuse morsel,1776.0,2019-12-31,south
5698,chartreuse morsel,1599.0,2019-12-31,east
5699,chartreuse morsel,1680.0,2019-12-31,west
5700,periwinkle morsel,715.0,2019-12-31,north
5701,periwinkle morsel,650.0,2019-12-31,south
5702,periwinkle morsel,725.0,2019-12-31,east
5703,periwinkle morsel,642.5,2019-12-31,west
5704,vermilion morsel,2994.0,2019-12-31,north
5705,vermilion morsel,2839.31,2019-12-31,south
5706,vermilion morsel,2844.3,2019-12-31,east
5707,vermilion morsel,2929.13,2019-12-31,west
5708,lapis morsel,1048.73,2019-12-31,north
5709,lapis morsel,1062.66,2019-12-31,south
5710,lapis morsel,1192.01,2019-12-31,east
5711,lapis morsel,1178.08,2019-12-31,west
5712,pink morsel,1506.0,2020-01-01,north
5713,pink morsel,1659.0,2020-01-01,south
5714,pink morsel,1719.0,2020-01-01,east
5715,pink morsel,1704.0,2020-01-01,west
5716,gold morsel,5364.63,2020-01-01,north
5717,gold morsel,5534.46,2020-01-01,south
5718,gold morsel,5344.650000000001,2020-01-01,east
5719,gold morsel,5494.5,2020-01-01,west
5720,magenta morsel,1475.0,2020-01-01,north
5721,magenta morsel,1500.0,2020-01-01,south
5722,magenta morsel,1325.0,2020-01-01,east
5723,magenta morsel,1387.5,2020-01-01,west
5724,chartreuse morsel,1551.0,2020-01-01,north
5725,chartreuse morsel,1782.0,2020-01-01,south
5726,chartreuse morsel,1599.0,2020-01-01,east
5727,chartreuse morsel,1503.0,2020-01-01,west
5728,periwinkle morsel,707.5,2020-01-01,north
5729,periwinkle morsel,650.0,2020-01-01,south
5730,periwinkle morsel,690.0,2020-01-01,east
5731,periwinkle morsel,726.25,2020-01-01,west
5732,vermilion morsel,2599.79,2020-01-01,north
5733,vermilion morsel,2689.61,2020-01-01,south
5734,vermilion morsel,2514.96,2020-01-01,east
5735,vermilion morsel,2769.4500000000003,2020-01-01,west
5736,lapis morsel,1132.31,2020-01-01,north
5737,lapis morsel,1178.08,2020-01-01,south
5738,lapis morsel,1102.46,2020-01-01,east
5739,lapis morsel,1174.1,2020-01-01,west
5740,pink morsel,1767.0,2020-01-02,north
5741,pink morsel,1542.0,2020-01-02,south
5742,pink morsel,1542.0,2020-01-02,east
5743,pink morsel,1629.0,2020-01-02,west
5744,gold morsel,5504.49,2020-01-02,north
5745,gold morsel,5884.11,2020-01-02,south
5746,gold morsel,5784.21,2020-01-02,east
5747,gold morsel,5354.64,2020-01-02,west
5748,magenta morsel,1280.0,2020-01-02,north
5749,magenta morsel,1332.5,2020-01-02,south
5750,magenta morsel,1295.0,2020-01-02,east
5751,magenta morsel,1362.5,2020-01-02,west
5752,chartreuse morsel,1791.0,2020-01-02,north
5753,chartreuse morsel,1533.0,2020-01-02,south
5754,chartreuse morsel,1542.0,2020-01-02,east
5755,chartreuse morsel,1698.0,2020-01-02,west
5756,periwinkle morsel,665.0,2020-01-02,north
5757,periwinkle morsel,730.0,2020-01-02,south
5758,periwinkle morsel,640.0,2020-01-02,east
5759,periwinkle morsel,738.75,2020-01-02,west
5760,vermilion morsel,2534.92,2020-01-02,north
5761,vermilion morsel,2654.6800000000003,2020-01-02,south
5762,vermilion morsel,2979.03,2020-01-02,east
5763,vermilion morsel,2989.01,2020-01-02,west
5764,lapis morsel,1108.43,2020-01-02,north
5765,lapis morsel,1112.41,2020-01-02,south
5766,lapis morsel,1062.66,2020-01-02,east
5767,lapis morsel,996.99,2020-01-02,west
5768,pink morsel,1659.0,2020-01-03,north
5769,pink morsel,1539.0,2020-01-03,south
5770,pink morsel,1734.0,2020-01-03,east
5771,pink morsel,1761.0,2020-01-03,west
5772,gold morsel,5174.82,2020-01-03,north
5773,gold morsel,5974.02,2020-01-03,south
5774,gold morsel,5344.650000000001,2020-01-03,east
5775,gold morsel,5274.72,2020-01-03,west
5776,magenta morsel,1322.5,2020-01-03,north
5777,magenta morsel,1335.0,2020-01-03,south
5778,magenta morsel,1415.0,2020-01-03,east
5779,magenta morsel,1255.0,2020-01-03,west
5780,chartreuse morsel,1716.0,2020-01-03,north
5781,chartreuse morsel,1746.0,2020-01-03,south
5782,chartreuse morsel,1794.0,2020-01-03,east
5783,chartreuse morsel,1701.0,2020-01-03,west
5784,periwinkle morsel,655.0,2020-01-03,north
5785,periwinkle morsel,688.75,2020-01-03,south
5786,periwinkle morsel,648.75,2020-01-03,east
5787,periwinkle morsel,701.25,2020-01-03,west
5788,vermilion morsel,2704.58,2020-01-03,north
5789,vermilion morsel,2839.31,2020-01-03,south
5790,vermilion morsel,2719.55,2020-01-03,east
5791,vermilion morsel,2549.8900000000003,2020-01-03,west
5792,lapis morsel,1148.23,2020-01-03,north
5793,lapis morsel,1044.75,2020-01-03,south
5794,lapis morsel,1166.14,2020-01-03,east
5795,lapis morsel,1140.27,2020-01-03,west
5796,pink morsel,1560.0,2020-01-04,north
5797,pink morsel,1767.0,2020-01-04,south
5798,pink morsel,1791.0,2020-01-04,east
5799,pink morsel,1632.0,2020-01-04,west
5800,gold morsel,5684.31,2020-01-04,north
5801,gold morsel,5134.86,2020-01-04,south
5802,gold morsel,5864.13,2020-01-04,east
5803,gold morsel,5524.47,2020-01-04,west
5804,magenta morsel,1495.0,2020-01-04,north
5805,magenta morsel,1467.5,2020-01-04,south
5806,magenta morsel,1305.0,2020-01-04,east
5807,magenta morsel,1357.5,2020-01-04,west
5808,chartreuse morsel,1773.0,2020-01-04,north
5809,chartreuse morsel,1644.0,2020-01-04,south
5810,chartreuse morsel,1704.0,2020-01-04,east
5811,chartreuse morsel,1659.0,2020-01-04,west
5812,periwinkle morsel,681.25,2020-01-04,north
5813,periwinkle morsel,707.5,2020-01-04,south
5814,periwinkle morsel,703.75,2020-01-04,east
5815,periwinkle morsel,730.0,2020-01-04,west
5816,vermilion morsel,2714.56,2020-01-04,north
5817,vermilion morsel,2514.96,2020-01-04,south
5818,vermilion morsel,2794.4,2020-01-04,east
5819,vermilion morsel,2509.9700000000003,2020-01-04,west
5820,lapis morsel,1080.57,2020-01-04,north
5821,lapis morsel,1114.4,2020-01-04,south
5822,lapis morsel,1042.76,2020-01-04,east
5823,lapis morsel,1172.11,2020-01-04,west
5824,pink morsel,1716.0,2020-01-05,north
5825,pink morsel,1536.0,2020-01-05,south
5826,pink morsel,1662.0,2020-01-05,east
5827,pink morsel,1680.0,2020-01-05,west
5828,gold morsel,5294.7,2020-01-05,north
5829,gold morsel,5904.09,2020-01-05,south
5830,gold morsel,5094.900000000001,2020-01-05,east
5831,gold morsel,5524.47,2020-01-05,west
5832,magenta morsel,1257.5,2020-01-05,north
5833,magenta morsel,1390.0,2020-01-05,south
5834,magenta morsel,1250.0,2020-01-05,east
5835,magenta morsel,1302.5,2020-01-05,west
5836,chartreuse morsel,1716.0,2020-01-05,north
5837,chartreuse morsel,1500.0,2020-01-05,south
5838,chartreuse morsel,1656.0,2020-01-05,east
5839,chartreuse morsel,1500.0,2020-01-05,west
5840,periwinkle morsel,692.5,2020-01-05,north
5841,periwinkle morsel,700.0,2020-01-05,south
5842,periwinkle morsel,675.0,2020-01-05,east
5843,periwinkle morsel,647.5,2020-01-05,west
5844,vermilion morsel,2874.2400000000002,2020-01-05,north
5845,vermilion morsel,2804.38,2020-01-05,south
5846,vermilion morsel,2689.61,2020-01-05,east
5847,vermilion morsel,2749.4900000000002,2020-01-05,west
5848,lapis morsel,1008.93,2020-01-05,north
5849,lapis morsel,1128.33,2020-01-05,south
5850,lapis morsel,1000.97,2020-01-05,east
5851,lapis morsel,1168.1299999999999,2020-01-05,west
5852,pink morsel,1689.0,2020-01-06,north
5853,pink morsel,1779.0,2020-01-06,south
5854,pink morsel,1512.0,2020-01-06,east
5855,pink morsel,1578.0,2020-01-06,west
5856,gold morsel,5914.08,2020-01-06,north
5857,gold morsel,5724.27,2020-01-06,south
5858,gold morsel,5844.150000000001,2020-01-06,east
5859,gold morsel,5364.63,2020-01-06,west
5860,magenta morsel,1352.5,2020-01-06,north
5861,magenta morsel,1455.0,2020-01-06,south
5862,magenta morsel,1327.5,2020-01-06,east
5863,magenta morsel,1430.0,2020-01-06,west
5864,chartreuse morsel,1755.0,2020-01-06,north
5865,chartreuse morsel,1743.0,2020-01-06,south
5866,chartreuse morsel,1548.0,2020-01-06,east
5867,chartreuse morsel,1653.0,2020-01-06,west
5868,periwinkle morsel,663.75,2020-01-06,north
5869,periwinkle morsel,720.0,2020-01-06,south
5870,periwinkle morsel,642.5,2020-01-06,east
5871,periwinkle morsel,667.5,2020-01-06,west
5872,vermilion morsel,2734.52,2020-01-06,north
5873,vermilion morsel,2679.63,2020-01-06,south
5874,vermilion morsel,2844.3,2020-01-06,east
5875,vermilion morsel,2619.75,2020-01-06,west
5876,lapis morsel,1116.39,2020-01-06,north
5877,lapis morsel,1116.39,2020-01-06,south
5878,lapis morsel,1040.77,2020-01-06,east
5879,lapis morsel,1180.07,2020-01-06,west
5880,pink morsel,1560.0,2020-01-07,north
5881,pink morsel,1581.0,2020-01-07,south
5882,pink morsel,1677.0,2020-01-07,east
5883,pink morsel,1599.0,2020-01-07,west
5884,gold morsel,5954.04,2020-01-07,north
5885,gold morsel,5614.38,2020-01-07,south
5886,gold morsel,5034.96,2020-01-07,east
5887,gold morsel,4995.0,2020-01-07,west
5888,magenta morsel,1427.5,2020-01-07,north
5889,magenta morsel,1307.5,2020-01-07,south
5890,magenta morsel,1360.0,2020-01-07,east
5891,magenta morsel,1497.5,2020-01-07,west
5892,chartreuse morsel,1692.0,2020-01-07,north
5893,chartreuse morsel,1500.0,2020-01-07,south
5894,chartreuse morsel,1575.0,2020-01-07,east
5895,chartreuse morsel,1617.0,2020-01-07,west
5896,periwinkle morsel,727.5,2020-01-07,north
5897,periwinkle morsel,696.25,2020-01-07,south
5898,periwinkle morsel,722.5,2020-01-07,east
5899,periwinkle morsel,692.5,2020-01-07,west
5900,vermilion morsel,2819.35,2020-01-07,north
5901,vermilion morsel,2914.1600000000003,2020-01-07,south
5902,vermilion morsel,2594.8,2020-01-07,east
5903,vermilion morsel,2734.52,2020-01-07,west
5904,lapis morsel,1100.47,2020-01-07,north
5905,lapis morsel,1072.61,2020-01-07,south
5906,lapis morsel,1020.87,2020-01-07,east
5907,lapis morsel,1118.3799999999999,2020-01-07,west
5908,pink morsel,1713.0,2020-01-08,north
5909,pink morsel,1800.0,2020-01-08,south
5910,pink morsel,1767.0,2020-01-08,east
5911,pink morsel,1752.0,2020-01-08,west
5912,gold morsel,5074.92,2020-01-08,north
5913,gold morsel,5484.51,2020-01-08,south
5914,gold morsel,5644.35,2020-01-08,east
5915,gold morsel,5924.07,2020-01-08,west
5916,magenta morsel,1327.5,2020-01-08,north
5917,magenta morsel,1452.5,2020-01-08,south
5918,magenta morsel,1405.0,2020-01-08,east
5919,magenta morsel,1360.0,2020-01-08,west
5920,chartreuse morsel,1605.0,2020-01-08,north
5921,chartreuse morsel,1785.0,2020-01-08,south
5922,chartreuse morsel,1734.0,2020-01-08,east
5923,chartreuse morsel,1629.0,2020-01-08,west
5924,periwinkle morsel,740.0,2020-01-08,north
5925,periwinkle morsel,647.5,2020-01-08,south
5926,periwinkle morsel,691.25,2020-01-08,east
5927,periwinkle morsel,728.75,2020-01-08,west
5928,vermilion morsel,2679.63,2020-01-08,north
5929,vermilion morsel,2679.63,2020-01-08,south
5930,vermilion morsel,2659.67,2020-01-08,east
5931,vermilion morsel,2949.09,2020-01-08,west
5932,lapis morsel,1034.8,2020-01-08,north
5933,lapis morsel,1086.54,2020-01-08,south
5934,lapis morsel,1054.7,2020-01-08,east
5935,lapis morsel,1104.45,2020-01-08,west
5936,pink morsel,1509.0,2020-01-09,north
5937,pink morsel,1539.0,2020-01-09,south
5938,pink morsel,1671.0,2020-01-09,east
5939,pink morsel,1668.0,2020-01-09,west
5940,gold morsel,5004.99,2020-01-09,north
5941,gold morsel,5944.05,2020-01-09,south
5942,gold morsel,5194.8,2020-01-09,east
5943,gold morsel,5634.36,2020-01-09,west
5944,magenta morsel,1460.0,2020-01-09,north
5945,magenta morsel,1292.5,2020-01-09,south
5946,magenta morsel,1332.5,2020-01-09,east
5947,magenta morsel,1437.5,2020-01-09,west
5948,chartreuse morsel,1767.0,2020-01-09,north
5949,chartreuse morsel,1740.0,2020-01-09,south
5950,chartreuse morsel,1611.0,2020-01-09,east
5951,chartreuse morsel,1596.0,2020-01-09,west
5952,periwinkle morsel,742.5,2020-01-09,north
5953,periwinkle morsel,738.75,2020-01-09,south
5954,periwinkle morsel,651.25,2020-01-09,east
5955,periwinkle morsel,700.0,2020-01-09,west
5956,vermilion morsel,2789.4100000000003,2020-01-09,north
5957,vermilion morsel,2864.26,2020-01-09,south
5958,vermilion morsel,2899.19,2020-01-09,east
5959,vermilion morsel,2529.9300000000003,2020-01-09,west
5960,lapis morsel,1116.39,2020-01-09,north
5961,lapis morsel,1106.44,2020-01-09,south
5962,lapis morsel,1194.0,2020-01-09,east
5963,lapis morsel,1080.57,2020-01-09,west
5964,pink morsel,1692.0,2020-01-10,north
5965,pink morsel,1584.0,2020-01-10,south
5966,pink morsel,1710.0,2020-01-10,east
5967,pink morsel,1686.0,2020-01-10,west
5968,gold morsel,5144.85,2020-01-10,north
5969,gold morsel,5394.6,2020-01-10,south
5970,gold morsel,5834.16,2020-01-10,east
5971,gold morsel,5934.06,2020-01-10,west
5972,magenta morsel,1447.5,2020-01-10,north
5973,magenta morsel,1435.0,2020-01-10,south
5974,magenta morsel,1320.0,2020-01-10,east
5975,magenta morsel,1477.5,2020-01-10,west
5976,chartreuse morsel,1635.0,2020-01-10,north
5977,chartreuse morsel,1500.0,2020-01-10,south
5978,chartreuse morsel,1740.0,2020-01-10,east
5979,chartreuse morsel,1695.0,2020-01-10,west
5980,periwinkle morsel,633.75,2020-01-10,north
5981,periwinkle morsel,706.25,2020-01-10,south
5982,periwinkle morsel,678.75,2020-01-10,east
5983,periwinkle morsel,690.0,2020-01-10,west
5984,vermilion morsel,2904.1800000000003,2020-01-10,north
5985,vermilion morsel,2824.34,2020-01-10,south
5986,vermilion morsel,2929.13,2020-01-10,east
5987,vermilion morsel,2879.23,2020-01-10,west
5988,lapis morsel,1084.55,2020-01-10,north
5989,lapis morsel,1008.93,2020-01-10,south
5990,lapis morsel,1112.41,2020-01-10,east
5991,lapis morsel,1054.7,2020-01-10,west
5992,pink morsel,1617.0,2020-01-11,north
5993,pink morsel,1665.0,2020-01-11,south
5994,pink morsel,1722.0,2020-01-11,east
5995,pink morsel,1551.0,2020-01-11,west
5996,gold morsel,5764.2300000000005,2020-01-11,north
5997,gold morsel,5864.13,2020-01-11,south
5998,gold morsel,5034.96,2020-01-11,east
5999,gold morsel,5534.46,2020-01-11,west
6000,magenta morsel,1462.5,2020-01-11,north
6001,magenta morsel,1325.0,2020-01-11,south
6002,magenta morsel,1480.0,2020-01-11,east
6003,magenta morsel,1297.5,2020-01-11,west
6004,chartreuse morsel,1725.0,2020-01-11,north
6005,chartreuse morsel,1620.0,2020-01-11,south
6006,chartreuse morsel,1551.0,2020-01-11,east
6007,chartreuse morsel,1623.0,2020-01-11,west
6008,periwinkle morsel,712.5,2020-01-11,north
6009,periwinkle morsel,722.5,2020-01-11,south
6010,periwinkle morsel,722.5,2020-01-11,east
6011,periwinkle morsel,673.75,2020-01-11,west
6012,vermilion morsel,2729.53,2020-01-11,north
6013,vermilion morsel,2754.48,2020-01-11,south
6014,vermilion morsel,2859.27,2020-01-11,east
6015,vermilion morsel,2979.03,2020-01-11,west
6016,lapis morsel,995.0,2020-01-11,north
6017,lapis morsel,1004.95,2020-01-11,south
6018,lapis morsel,1192.01,2020-01-11,east
6019,lapis morsel,1162.16,2020-01-11,west
6020,pink morsel,1620.0,2020-01-12,north
6021,pink morsel,1791.0,2020-01-12,south
6022,pink morsel,1662.0,2020-01-12,east
6023,pink morsel,1656.0,2020-01-12,west
6024,gold morsel,5044.95,2020-01-12,north
6025,gold morsel,5974.02,2020-01-12,south
6026,gold morsel,5474.52,2020-01-12,east
6027,gold morsel,5544.45,2020-01-12,west
6028,magenta morsel,1397.5,2020-01-12,north
6029,magenta morsel,1367.5,2020-01-12,south
6030,magenta morsel,1272.5,2020-01-12,east
6031,magenta morsel,1497.5,2020-01-12,west
6032,chartreuse morsel,1746.0,2020-01-12,north
6033,chartreuse morsel,1692.0,2020-01-12,south
6034,chartreuse morsel,1791.0,2020-01-12,east
6035,chartreuse morsel,1728.0,2020-01-12,west
6036,periwinkle morsel,721.25,2020-01-12,north
6037,periwinkle morsel,673.75,2020-01-12,south
6038,periwinkle morsel,656.25,2020-01-12,east
6039,periwinkle morsel,675.0,2020-01-12,west
6040,vermilion morsel,2924.1400000000003,2020-01-12,north
6041,vermilion morsel,2974.04,2020-01-12,south
6042,vermilion morsel,2629.73,2020-01-12,east
6043,vermilion morsel,2729.53,2020-01-12,west
6044,lapis morsel,1084.55,2020-01-12,north
6045,lapis morsel,1160.17,2020-01-12,south
6046,lapis morsel,1074.6,2020-01-12,east
6047,lapis morsel,1008.93,2020-01-12,west
6048,pink morsel,1644.0,2020-01-13,north
6049,pink morsel,1659.0,2020-01-13,south
6050,pink morsel,1740.0,2020-01-13,east
6051,pink morsel,1668.0,2020-01-13,west
6052,gold morsel,5144.85,2020-01-13,north
6053,gold morsel,5194.8,2020-01-13,south
6054,gold morsel,5124.87,2020-01-13,east
6055,gold morsel,5754.24,2020-01-13,west
6056,magenta morsel,1345.0,2020-01-13,north
6057,magenta morsel,1250.0,2020-01-13,south
6058,magenta morsel,1405.0,2020-01-13,east
6059,magenta morsel,1500.0,2020-01-13,west
6060,chartreuse morsel,1785.0,2020-01-13,north
6061,chartreuse morsel,1578.0,2020-01-13,south
6062,chartreuse morsel,1554.0,2020-01-13,east
6063,chartreuse morsel,1599.0,2020-01-13,west
6064,periwinkle morsel,661.25,2020-01-13,north
6065,periwinkle morsel,646.25,2020-01-13,south
6066,periwinkle morsel,698.75,2020-01-13,east
6067,periwinkle morsel,735.0,2020-01-13,west
6068,vermilion morsel,2644.7000000000003,2020-01-13,north
6069,vermilion morsel,2764.46,2020-01-13,south
6070,vermilion morsel,2499.9900000000002,2020-01-13,east
6071,vermilion morsel,2954.08,2020-01-13,west
6072,lapis morsel,1082.56,2020-01-13,north
6073,lapis morsel,1190.02,2020-01-13,south
6074,lapis morsel,1028.83,2020-01-13,east
6075,lapis morsel,1046.74,2020-01-13,west
6076,pink morsel,1566.0,2020-01-14,north
6077,pink morsel,1575.0,2020-01-14,south
6078,pink morsel,1566.0,2020-01-14,east
6079,pink morsel,1578.0,2020-01-14,west
6080,gold morsel,5734.26,2020-01-14,north
6081,gold morsel,5204.79,2020-01-14,south
6082,gold morsel,5434.56,2020-01-14,east
6083,gold morsel,5914.08,2020-01-14,west
6084,magenta morsel,1267.5,2020-01-14,north
6085,magenta morsel,1277.5,2020-01-14,south
6086,magenta morsel,1485.0,2020-01-14,east
6087,magenta morsel,1277.5,2020-01-14,west
6088,chartreuse morsel,1707.0,2020-01-14,north
6089,chartreuse morsel,1560.0,2020-01-14,south
6090,chartreuse morsel,1623.0,2020-01-14,east
6091,chartreuse morsel,1791.0,2020-01-14,west
6092,periwinkle morsel,637.5,2020-01-14,north
6093,periwinkle morsel,722.5,2020-01-14,south
6094,periwinkle morsel,703.75,2020-01-14,east
6095,periwinkle morsel,691.25,2020-01-14,west
6096,vermilion morsel,2654.6800000000003,2020-01-14,north
6097,vermilion morsel,2909.17,2020-01-14,south
6098,vermilion morsel,2669.65,2020-01-14,east
6099,vermilion morsel,2554.88,2020-01-14,west
6100,lapis morsel,1076.59,2020-01-14,north
6101,lapis morsel,1054.7,2020-01-14,south
6102,lapis morsel,1042.76,2020-01-14,east
6103,lapis morsel,1180.07,2020-01-14,west
6104,pink morsel,1737.0,2020-01-15,north
6105,pink morsel,1596.0,2020-01-15,south
6106,pink morsel,1776.0,2020-01-15,east
6107,pink morsel,1638.0,2020-01-15,west
6108,gold morsel,5844.150000000001,2020-01-15,north
6109,gold morsel,5654.34,2020-01-15,south
6110,gold morsel,5794.2,2020-01-15,east
6111,gold morsel,5054.9400000000005,2020-01-15,west
6112,magenta morsel,1425.0,2020-01-15,north
6113,magenta morsel,1282.5,2020-01-15,south
6114,magenta morsel,1402.5,2020-01-15,east
6115,magenta morsel,1315.0,2020-01-15,west
6116,chartreuse morsel,1671.0,2020-01-15,north
6117,chartreuse morsel,1509.0,2020-01-15,south
6118,chartreuse morsel,1659.0,2020-01-15,east
6119,chartreuse morsel,1554.0,2020-01-15,west
6120,periwinkle morsel,636.25,2020-01-15,north
6121,periwinkle morsel,708.75,2020-01-15,south
6122,periwinkle morsel,730.0,2020-01-15,east
6123,periwinkle morsel,731.25,2020-01-15,west
6124,vermilion morsel,2809.3700000000003,2020-01-15,north
6125,vermilion morsel,2599.79,2020-01-15,south
6126,vermilion morsel,2919.15,2020-01-15,east
6127,vermilion morsel,2794.4,2020-01-15,west
6128,lapis morsel,1150.22,2020-01-15,north
6129,lapis morsel,1088.53,2020-01-15,south
6130,lapis morsel,1074.6,2020-01-15,east
6131,lapis morsel,1044.75,2020-01-15,west
6132,pink morsel,1749.0,2020-01-16,north
6133,pink morsel,1752.0,2020-01-16,south
6134,pink morsel,1635.0,2020-01-16,east
6135,pink morsel,1581.0,2020-01-16,west
6136,gold morsel,5904.09,2020-01-16,north
